AAK,AAT,AEN,AFC,AFG,AFR,AFT,AGT,AGV,AHW,ALC,APAAC12,APAAC14,APAAC20,AQC,AQI,AQL,AQM,ASS,ATM,ATS,AVP,AVT,AWT,CDS,CIL,CSG,EGM,F,FAV,FCS,FFG,FFL,FHL,FI,FIG,FLL,FLM,GIA,GIG,GLT,GMV,GS,GSL,GST,GV,GWQ,GWT,GearyAuto_Hydrophobicity20,GearyAuto_Mutability20,GearyAuto_Mutability5,GearyAuto_Steric8,HLT,IGA,II,IIM,ITA,KGG,LF,LID,LK,LN,LTR,LTS,LVD,LVI,LY,LYS,M,MF,MP,MQ,MSA,MoranAuto_AvFlexibility19,MoranAuto_AvFlexibility20,MoranAuto_AvFlexibility8,MoranAuto_Hydrophobicity17,MoranAuto_Mutability14,MoranAuto_Mutability19,MoranAuto_Polarizability18,MoreauBrotoAuto_AvFlexibility20,MoreauBrotoAuto_AvFlexibility24,MoreauBrotoAuto_FreeEnergy10,MoreauBrotoAuto_Hydrophobicity13,MoreauBrotoAuto_Polarizability22,MoreauBrotoAuto_ResidueVol13,NW,PAAC21,PAAC22,PAAC27,PAAC28,PAAC29,PGV,PLF,PLL,QC,QGM,QY,RLT,RSA,RV,SGV,VAI,VGL,VGS,VGT,VIA,VLA,VSV,VVD,YST,_ChargeD1050,_ChargeD3025,_HydrophobicityT23,_PolarityC1,_SecondaryStrD1001,_SecondaryStrD1075,_SecondaryStrD3075,_SecondaryStrD3100,_SolventAccessibilityC1,autocorr_3,bomanindex,labels
0,0,0,0,0,0,0,0,0,0,0,7.227,7.227,7.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.474,1.069,0,0,0.0,0,0,1,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.185,-0.0,-0.002,-0.0,-0.0,-0.0,-0.0,-0.108,0.006,-0.0,-0.885,0.0,0.619,1.046,1.706,0.989,0.358,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0.4,0.312,18.75,68.75,62.5,100.0,0.75,-0.10453846153846154,0.8562499999999997,non_vfp
0,0,0,1,0,0,0,0,0,0,0,2.774,11.094,8.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,3.23,0,0,0.0,0,0,0.833,0.973,0.615,1.426,0,0,0.0,0,0,0,3.23,0,0.0,0.0,0,0,0,0,0.0,0,3.125,0.0,0.0,0.0,0,-0.027000000000000003,-0.304,-0.58,-0.496,0.17800000000000002,-0.018000000000000002,0.035,0.179,0.188,-0.023,0.05,0.624,0.639,0.0,0.688,0.475,0.657,0.28800000000000003,1.349,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,93.75,46.875,0.387,0.5,3.125,78.125,59.375,96.875,0.688,0.18060344827586208,-0.6346875,non_vfp
0,0,1,0,0,0,0,0,0,0,0,0.0,10.155,5.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.02,0.826,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.044,-1.005,-0.4320000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,0.8270000000000001,0.74,0.6579999999999999,-0.059,0.503,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,83.333,44.444,94.444,0.556,0.3327866666666667,0.1266666666666665,non_vfp
0,0,1,0,0,0,0,0,0,0,0,0.0,10.155,5.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.02,0.826,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.044,-1.005,-0.4320000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,0.8270000000000001,0.74,0.6579999999999999,-0.059,0.503,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,83.333,44.444,94.444,0.556,0.3327866666666667,0.1266666666666665,non_vfp
0,0,0,0,0,0,0,0,0,0,0,8.029,8.029,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.481,1.195,0,0,0.0,0,0,1,7.14,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.403,-0.0,0.059,-0.0,-0.0,-0.0,-0.0,-0.096,0.598,-0.0,-1.3530000000000002,0.0,1.132,1.6740000000000002,1.433,0.488,0.084,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,13.333,6.667000000000002,0.429,0.267,13.333,66.667,60.0,100.0,0.733,-0.15725000000000006,1.182666666666666,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,11.178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,1.124,0.225,0.945,0.725,0,0,0.0,0,0,0,4.17,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.951,-1.102,-0.244,-0.665,-0.061,0.237,0.18,-0.738,-1.108,0.019,-0.023,-0.763,0.038,0.0,0.8009999999999999,-0.191,1.965,1.001,-0.191,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,76.0,0.417,0.44,8.0,60.0,64.0,92.0,0.76,0.30271818181818194,-0.2251999999999999,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.772,7.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5.0,0,0,5.0,0,0,0.381,1.398,0.706,0.67,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,1,-0.395,-0.923,0.003,-0.7190000000000001,-0.552,-0.354,-0.271,-0.731,-0.0,-0.056,0.08199999999999999,-0.0,-0.556,0.0,2.017,0.716,1.926,0.6559999999999999,1.7,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.429,23.81,80.952,71.429,90.476,0.81,0.5808777777777778,-1.78904761904762,non_vfp
0,0,0,0,0,0,0,0,0,0,0,4.56,18.242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.048,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.078,3.739,0.47,0.687,0,0,0.0,0,0,0,5.0,0,0.0,0.0,0,0,0,0,5.0,1,4.762,5.0,0.0,0.0,0,1.5619999999999998,1.186,0.073,0.511,-0.083,-0.464,0.12,0.505,-0.0,-0.112,0.505,-0.0,0.139,0.0,1.355,1.954,0.608,0.397,-0.321,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,4.762,9.524,0.4,0.476,4.762,57.143,85.714,100.0,0.476,0.13658888888888887,0.6633333333333333,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,11.432,3.811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,1.1909999999999998,0.226,0.7859999999999999,0.78,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.866,-1.033,-0.217,-0.629,-0.166,0.28,0.179,-0.738,-1.108,0.008,-0.023,-0.763,0.038,0.0,0.7,-0.667,1.7619999999999998,1.982,-0.162,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,76.0,0.417,0.44,8.0,60.0,64.0,92.0,0.72,0.2778909090909091,-0.036399999999999794,non_vfp
0,0,0,0,0,0,0,1,0,0,0,0.0,10.49,6.9929999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.7809999999999999,0.491,0.863,1.297,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.26,0.142,-0.3670000000000001,0.177,-0.47,-0.047,-0.537,-0.513,-0.0,-0.066,-0.015,-0.0,-0.637,0.0,1.972,0.496,2.162,0.7709999999999999,1.814,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.45,0.429,23.81,80.952,57.143,90.476,0.857,0.5907222222222223,-2.157619047619048,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,5.6610000000000005,5.6610000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.002,1.062,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,6.25,0.0,0.0,0.0,0,-0.0,-0.0,-0.043,-0.0,-0.055,-0.0,-0.0,-0.0,-0.0,0.1,-0.49,-0.0,-0.099,0.0,1.245,0.507,1.359,1.164,1.449,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,12.5,0.267,0.5,6.25,81.25,43.75,68.75,0.562,0.3082153846153846,-0.680625,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.502,5.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1.33,0.6659999999999999,0,0,0.0,0,0,0,5.26,0,0.0,0.0,0,0,0,0,0.0,0,5.0,0.0,0.0,0.0,0,2.19,0.0,-0.081,0.944,0.124,-0.316,0.925,0.0,-0.0,-0.206,-0.389,-0.0,-0.287,0.0,3.702,0.893,0.835,1.16,-0.84,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5.0,25.0,0.421,0.35,5.0,80.0,0.0,0.0,0.6,0.16132941176470586,1.248,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,0.218,0.285,0.902,1.294,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.165,-0.223,-0.336,-0.631,-0.625,0.8079999999999999,0.472,-0.5,-0.0,-0.006,-0.28600000000000003,-0.0,-0.327,0.0,1.531,0.244,2.102,0.773,1.828,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.476,14.286,57.143,71.429,95.238,0.81,0.4639111111111112,-2.254285714285715,non_vfp
0,0,0,0,0,0,0,0,0,0,1,0.0,8.162,10.882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3.23,0,0,0.0,0,0,0.908,0.847,0.591,1.295,0,0,0.0,0,0,0,3.23,0,0.0,0.0,0,0,0,0,0.0,0,3.125,0.0,0.0,0.0,0,0.01,-0.258,-0.536,-0.457,0.196,0.544,-0.431,0.08800000000000001,0.041,-0.041,0.043,0.828,0.73,0.0,1.0659999999999998,0.653,1.058,0.47,0.731,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,46.875,0.419,0.5,3.125,68.75,59.375,96.875,0.688,0.2247413793103448,-0.7621875000000002,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,3.853,3.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,1.3259999999999998,0.691,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.013,0.046,0.32299999999999995,-0.054000000000000006,0.095,-0.065,0.218,0.631,-0.0,0.133,-0.451,-0.0,0.208,0.0,1.238,-0.194,2.14,0.74,1.351,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.429,23.81,57.143,66.667,85.714,0.762,0.37056666666666666,-1.803809523809524,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.264,5.1320000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.019,0.807,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.217,-0.953,-0.4370000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.15,0.799,0.596,-0.069,0.439,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,44.444,94.444,0.5,0.2814200000000001,0.3699999999999999,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,11.401,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.129,0.219,0.8340000000000001,0.722,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.878,-1.033,-0.207,-0.667,-0.196,0.294,0.179,-0.738,-1.108,0.008,-0.023,-0.763,0.038,0.0,0.684,-0.698,1.834,2.081,-0.09,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,76.0,0.417,0.44,8.0,60.0,64.0,92.0,0.72,0.27884545454545456,-0.07159999999999975,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.318,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.149,0.239,1.065,0.415,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.722,-0.63,0.097,-0.76,-0.238,0.262,0.226,-0.738,-1.108,0.035,-0.018000000000000002,-0.763,0.34,0.0,1.169,0.146,2.094,1.518,0.7440000000000001,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0.5,0.44,8.0,44.0,64.0,92.0,0.76,0.3778636363636364,-0.9216000000000004,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.264,5.1320000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.019,0.807,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.217,-0.953,-0.4370000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.15,0.799,0.596,-0.069,0.439,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,44.444,94.444,0.5,0.2814200000000001,0.3699999999999999,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,9.948,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.235,0.119,1.123,0.402,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.928,-1.011,-0.124,-0.589,0.215,0.375,0.241,-0.738,-1.108,0.052000000000000005,-0.018000000000000002,-0.763,0.34,0.0,1.285,0.327,1.969,1.243,0.916,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,44.0,0.458,0.44,8.0,44.0,64.0,92.0,0.8,0.42919090909090907,-1.2084,non_vfp
0,0,0,1,0,0,0,0,0,0,0,0.0,10.931,10.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,3.23,0,0,0.0,0,0,0.888,0.821,0.602,1.359,0,0,0.0,0,0,0,3.23,0,0.0,0.0,0,0,0,0,0.0,0,3.125,0.0,0.0,0.0,0,-0.046,-0.271,-0.47,-0.514,0.221,0.56,-0.383,0.18600000000000005,0.188,-0.042,0.049,0.624,0.672,0.0,1.063,0.6559999999999999,0.949,0.45,0.625,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,46.875,0.419,0.5,3.125,68.75,59.375,96.875,0.6559999999999999,0.16281034482758613,-0.5387500000000003,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.844,3.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,1.149,1.183,1.053,0.787,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0,0,0.0,0,4.167,0.0,0.0,0.0,0,0.308,0.3,0.238,-0.136,0.004,-0.637,-0.046,-0.185,0.0,0.095,-0.166,-0.005,0.067,0.0,1.614,0.872,0.672,0.425,0.907,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,8.333,0.261,0.5,4.167,70.833,41.667,75.0,0.625,0.1894666666666668,-0.4979166666666669,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.332999999999998,6.332999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.022,0.746,0.772,1.081,0,0,10.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.738,0.635,0.342,-0.157,0.058,-0.431,1.181,0.7040000000000001,-0.0,0.067,0.359,-0.0,-0.093,0.0,2.494,0.642,2.736,0.981,2.314,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.5710000000000001,14.286,57.143,47.619,85.714,0.857,0.7169999999999997,-2.5723809523809527,non_vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,3.115,15.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,8.33,0,0,0.884,0.982,0.947,1.044,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.365,0.225,0.189,0.229,-0.033,-0.483,-0.037000000000000005,-0.149,1.204,0.091,-0.247,0.525,-0.18600000000000005,0.0,1.702,0.238,1.7719999999999998,0.471,1.67,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,8.0,72.0,28.0,48.0,0.88,0.5159772727272729,-2.0516,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,2.6710000000000003,13.356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0.0,0,0,3.23,0,0,0.86,0.598,0.698,1.307,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,3.23,0,9.375,3.23,0.0,0.0,1,0.273,-0.173,-0.422,-0.07200000000000001,-0.175,0.24,-0.217,-0.172,-0.246,-0.051,0.057,0.395,0.58,0.0,1.1840000000000002,0.654,0.6920000000000001,0.355,0.94,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46.875,0.355,0.531,9.375,71.875,59.375,96.875,0.625,0.16510344827586207,-1.0856250000000005,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,12.198,12.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1.1909999999999998,0.833,0,0,0.0,0,0,0,5.26,0,0.0,0.0,0,0,0,0,0.0,0,5.0,0.0,0.0,0.0,0,2.694,0.0,0.035,0.136,-0.4370000000000001,0.32,0.517,0.0,-0.0,-0.14400000000000002,0.682,-0.0,0.29100000000000004,0.0,1.264,1.203,1.008,0.581,2.533,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,95.0,10.0,0.158,0.6,25.0,70.0,10.0,100.0,0.7,0.20757647058823533,-0.9365,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,5.284,15.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,1,0,0,0,3.23,0,0,0,0,0,0,0,0.0,0,0,3.23,0,0,0.861,0.632,0.6940000000000001,1.361,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,3.23,0,6.25,0.0,0.0,0.0,1,0.249,-0.064,-0.387,-0.087,-0.13699999999999998,0.312,-0.14400000000000002,-0.13,-0.184,-0.051,0.054000000000000006,0.262,0.5429999999999999,0.0,1.196,0.6890000000000001,0.782,0.44,1.014,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46.875,0.355,0.531,9.375,71.875,59.375,96.875,0.6559999999999999,0.19390344827586206,-1.0778125,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,3.195,6.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,4.17,1,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0.509,1.769,1.041,0.81,0,1,4.17,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.7709999999999999,0.6629999999999999,-0.07,-0.131,0.197,-0.194,0.205,-0.28300000000000003,-0.607,0.132,-0.049,0.8170000000000001,0.117,0.0,1.422,0.276,1.705,0.5670000000000001,1.789,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.458,0.36,16.0,84.0,32.0,92.0,0.8,0.4677954545454547,-1.616000000000001,non_vfp
0,0,0,0,0,0,0,0,0,0,0,4.587,9.173,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.526,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.664,1.357,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,5.56,0,10.526,5.56,0.0,0.0,0,0.0,-0.0,0.34700000000000003,0.107,-0.612,0.0,-0.924,-0.0,-0.0,-0.16399999999999998,-0.16,-0.0,-0.163,0.0,1.028,0.536,1.368,0.985,0.828,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,100.0,0.0,0.389,0.526,21.053,42.105,52.632,89.47399999999998,0.421,0.21288749999999995,-0.3126315789473684,non_vfp
1,0,0,0,0,0,0,0,0,0,0,7.686,7.686,2.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.122,1.107,1.097,1.246,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,7.692,0.0,2.63,0.0,0,0.16,-0.388,-0.056,-0.28300000000000003,0.142,0.24,-0.046,0.154,-0.041,0.235,0.106,-0.006999999999999999,-0.08800000000000001,0.0,0.48,0.25,0.09,-0.55,0.11,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,33.333,23.077,0.289,0.41,2.564,74.359,43.59,92.308,0.513,-0.038275,0.39230769230769214,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,7.0939999999999985,3.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,4.17,0,0,0,0,0,0,1,0.0,0,0,0.0,1,0,1.143,0.282,1.041,0.4920000000000001,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.614,-0.415,0.162,-0.72,-0.17600000000000002,0.255,0.229,-0.738,-1.108,0.022,-0.018000000000000002,-0.763,0.34,0.0,1.042,0.2,2.23,1.432,0.607,0,0,0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0.375,0.44,8.0,60.0,64.0,92.0,0.72,0.2865454545454545,-0.6760000000000003,non_vfp
0,0,1,0,0,0,0,0,0,0,0,0.0,10.155,5.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.02,0.826,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.044,-1.005,-0.4320000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,0.8270000000000001,0.74,0.6579999999999999,-0.059,0.503,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,83.333,44.444,94.444,0.556,0.3327866666666667,0.1266666666666665,non_vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,3.11,15.550999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,8.33,0,0,0.867,0.961,0.657,0.956,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.295,0.17600000000000002,0.139,0.17,-0.532,-0.354,0.257,-0.054000000000000006,1.204,0.106,-0.25,0.525,-0.057,0.0,1.606,0.218,1.7919999999999998,0.482,1.606,0,0,0,0.0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,8.0,72.0,28.0,48.0,0.88,0.5263409090909092,-2.0516000000000005,non_vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,11.338,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.121,0.22,0.944,0.725,0,0,0.0,0,0,0,4.17,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.949,-1.099,-0.244,-0.662,-0.07200000000000001,0.239,0.18,-0.738,-1.108,0.008,-0.023,-0.763,0.038,0.0,0.841,-0.657,1.951,2.164,-0.142,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,76.0,0.417,0.44,8.0,60.0,64.0,92.0,0.76,0.3058181818181819,-0.17439999999999978,non_vfp
